,name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
4930,3,condominium,2,2.0,10,1,newton,orange grove,1.31083945362027,103.828325367461,1,8.0,156.0,1335.0,6,0,4056800.0
4931,4,condominium,2,2.0,23,0,bukit panjang,dairy farm,1.3687735888131398,103.776059657834,0,8.0,496.0,710.0,4,0,1089000.0
4932,4,apartment,3,2.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,818.0,4,0,1511400.0
4933,4,apartment,1,1.0,23,0,bukit batok,brickworks,1.3558293698206898,103.741594327509,0,2.0,516.0,495.0,3,1,836000.0
4934,4,apartment,1,2.0,2,1,downtown core,tanjong pagar,1.27516997523174,103.844496312645,0,15.0,646.0,786.0,4,0,1452000.0
4935,4,apartment,1,1.0,9,1,river valley,institution hill,1.29309229152325,103.840538564538,1,14.0,70.0,398.0,3,0,990000.0
4936,4,condominium,3,3.0,12,1,toa payoh,braddell,1.33742074109903,103.846538493576,0,11.0,590.0,1109.0,4,0,1967800.0
4937,4,apartment,2,2.0,14,0,bedok,kembangan,1.32012879856897,103.91212772924,1,14.0,23.0,915.0,3,0,1538900.0
4938,4,apartment,2,2.0,5,1,queenstown,pasir panjang 2,1.28178181059224,103.789595580644,0,62.0,548.0,743.0,4,1,1598300.0
4939,4,apartment,3,2.0,19,0,hougang,kovan,1.36652661429401,103.875828348014,0,92.0,18.0,936.0,4,0,1655500.0
4940,4,condominium,3,4.0,15,1,marine parade,mountbatten,1.2983271637053,103.893447598793,1,1.0,56.0,1872.0,4,0,5704600.0
4941,4,apartment,2,2.0,7,1,kallang,crawford,1.30631185238016,103.864308459271,0,12.0,197.0,958.0,6,0,1980000.0
4942,4,condominium,4,4.0,15,1,marine parade,marine parade,1.29955807704199,103.901523915554,0,8.0,383.0,4596.0,6,0,14566700.0
4943,4,apartment,3,4.0,14,1,geylang,aljunied,1.31404268792091,103.889347045446,1,5.0,26.0,1098.0,15,0,1540000.0
4944,4,apartment,2,2.0,9,1,newton,cairnhill,1.30851030840347,103.837972449413,1,7.0,39.0,775.0,3,0,2437600.0
4945,4,apartment,3,3.0,2,1,bukit merah,everton park,1.27588976787545,103.83815170912202,1,62.0,262.0,915.0,3,0,2695000.0
4946,4,apartment,2,2.0,14,1,geylang,macpherson,1.32550014170954,103.882891463503,0,-1.0,265.0,689.0,4,0,1650000.0
4947,4,condominium,1,1.0,22,0,jurong east,jurong gateway,1.3362963694596202,103.74173137219,0,6.0,738.0,495.0,5,0,1028500.0
4948,4,apartment,2,1.0,7,1,downtown core,bugis,1.29850522262382,103.857088439281,0,92.0,558.0,635.0,4,0,2184600.0
4949,4,apartment,3,2.0,27,0,sembawang,sembawang springs,1.43919858389734,103.829104449216,0,92.0,448.0,1012.0,4,0,1474000.0
4950,1,apartment,2,2.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,1001.0,3,0,2574000.0
4951,4,apartment,1,1.0,2,1,downtown core,tanjong pagar,1.27426245685335,103.846025087372,0,12.0,168.0,678.0,5,1,1375000.0
4952,4,apartment,3,3.0,10,1,tanglin,nassim,1.31722941395448,103.832485988891,1,-1.0,230.0,1227.0,4,0,4157100.0
4953,4,condominium,3,3.0,18,0,pasir ris,pasir ris park,1.3767111442179798,103.95992630291,0,8.0,416.0,1098.0,5,0,1064800.0
4954,4,condominium,2,1.0,9,1,rochor,mount emily,1.30010162996548,103.848342491386,1,8.0,272.0,796.0,6,0,1650000.0
4955,4,condominium,2,2.0,12,1,toa payoh,braddell,1.33742074109903,103.846538493576,0,11.0,590.0,1012.0,3,0,1749000.0
4956,4,condominium,3,3.0,19,0,serangoon,upper paya lebar,1.34478691681927,103.878778848783,1,37.0,250.0,958.0,4,1,2178000.0
4957,4,condominium,3,3.0,17,0,pasir ris,flora drive,1.3592743738191,103.965984765475,1,19.0,299.0,1270.0,4,0,1188000.0
4958,2,apartment,3,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,1195.0,4,1,2358400.0
4959,4,apartment,1,1.0,15,1,marine parade,mountbatten,1.29647219511777,103.891034649257,1,92.0,200.0,484.0,3,0,1465300.0
4960,4,apartment,2,2.0,2,1,bukit merah,everton park,1.27603511606189,103.837502046362,1,5.0,183.0,581.0,5,0,1650000.0
4961,4,apartment,1,1.0,19,0,hougang,kovan,1.3579337277843002,103.881932039258,1,8.0,41.0,323.0,4,0,680900.0
4962,4,condominium,2,3.0,5,0,clementi,clementi woods,1.29464541913191,103.767167582575,0,14.0,530.0,1313.0,6,0,1562000.0
4963,4,apartment,3,3.0,9,1,orchard,boulevard,1.30580609670053,103.833059609864,1,11.0,338.0,1227.0,6,0,5669200.0
4964,4,apartment,3,2.0,13,1,toa payoh,bidadari,1.33915315426573,103.872040461092,0,62.0,667.0,850.0,3,0,1969000.0
4965,4,condominium,3,3.0,9,1,river valley,one tree hill,1.30376655553905,103.830033474096,1,8.0,54.0,2260.0,10,0,8668000.0
4966,2,apartment,4,3.0,5,1,queenstown,kent ridge,1.28670074148056,103.790979496973,0,52.0,1862.0,1313.0,3,1,2560800.0
4967,4,apartment,1,1.0,12,1,novena,balestier,1.32538080526177,103.853111878947,1,8.0,169.0,344.0,3,0,723800.0
4968,4,apartment,3,2.0,19,0,sengkang,compassvale,1.38345146235978,103.89197832845,0,-1.0,680.0,936.0,4,0,1731800.0
4969,4,condominium,3,2.0,20,0,ang mo kio,kebun bahru,1.3754964123397602,103.833903324716,0,5.0,698.0,1012.0,5,0,1705000.0
4970,4,apartment,2,2.0,10,1,queenstown,holland drive,1.3123621720005,103.793301226982,0,92.0,296.0,797.0,4,0,2208300.0
4971,4,apartment,1,1.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,5.0,137.0,495.0,4,0,1048300.0
4972,5,condominium,3,3.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,1711.0,5,0,4378000.0
4973,4,condominium,4,2.0,18,0,tampines,tampines east,1.34503342838494,103.946749425598,0,62.0,2203.0,1270.0,4,0,1944800.0
4974,4,apartment,3,2.0,19,0,hougang,kovan,1.36122364069375,103.878553186555,1,9.0,64.0,1184.0,9,0,1650000.0
4975,4,condominium,2,2.0,9,1,river valley,institution hill,1.29303736708345,103.837772811242,0,1.0,450.0,850.0,4,0,2750000.0
4976,4,apartment,1,1.0,2,1,downtown core,tanjong pagar,1.27516997523174,103.844496312645,0,15.0,646.0,570.0,5,0,1320000.0
4977,4,condominium,2,2.0,19,0,sengkang,sengkang town centre,1.38995065849935,103.89561862771,0,7.0,810.0,979.0,4,0,1265000.0
4978,4,apartment,4,4.0,10,1,bukit timah,leedon park,1.30964956283877,103.800870514368,1,92.0,57.0,2497.0,4,1,8159800.0
4979,4,condominium,3,3.0,21,0,clementi,sunset way,1.33102936528877,103.767519926051,1,92.0,660.0,1173.0,4,0,2461800.0
4980,4,condominium,4,2.0,19,0,serangoon,serangoon garden,1.36995099275208,103.872312298956,0,-1.0,1052.0,1410.0,6,0,2340800.0
4981,4,apartment,1,1.0,11,1,novena,moulmein,1.31819899592367,103.848906082215,1,10.0,15.0,370.0,5,0,682000.0
4982,4,condominium,1,1.0,3,1,bukit merah,redhill,1.29096399148778,103.817989855708,0,6.0,508.0,452.0,7,0,1155000.0
4983,4,apartment,3,2.0,1,1,outram,china square,1.2849769373472,103.846432501374,0,46.0,28.0,1743.0,3,0,3520000.0
4984,4,condominium,3,2.0,19,0,sengkang,anchorvale,1.39201362391117,103.884010362877,0,2.0,628.0,904.0,4,0,1196800.0
4985,4,apartment,2,2.0,21,1,bukit timah,anak bukit,1.34569360134293,103.769862628576,0,62.0,258.0,743.0,4,0,1400500.0
4986,4,condominium,3,3.0,19,0,punggol,matilda,1.4060438287884798,103.899379746577,0,7.0,882.0,1400.0,6,0,1848000.0
4987,4,apartment,2,2.0,23,0,bukit batok,gombak,1.37525459469413,103.757531008357,0,-1.0,74.0,721.0,4,0,1187000.0
4988,4,apartment,4,4.0,11,1,novena,moulmein,1.31496035037871,103.838459402687,1,8.0,110.0,2874.0,5,0,8250000.0
4989,4,apartment,3,2.0,19,0,hougang,kovan,1.36652661429401,103.875828348014,0,92.0,18.0,861.0,4,0,1593700.0
4990,4,condominium,2,1.0,22,0,jurong west,hong kah,1.3454744912953502,103.724623449937,0,3.0,710.0,517.0,5,0,1042800.0
4991,4,apartment,3,2.0,11,1,novena,balestier,1.32242172407521,103.848172032797,1,12.0,102.0,915.0,7,0,1705000.0
4992,4,condominium,3,3.0,18,0,tampines,simei,1.34858766225445,103.959437979842,0,18.0,598.0,1281.0,4,0,1375000.0
4993,4,apartment,1,1.0,9,1,novena,moulmein,1.31242688268348,103.841064338246,0,92.0,378.0,517.0,4,0,1388200.0
4994,1,apartment,3,3.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1539.0,12,1,3905000.0
4995,4,condominium,2,2.0,4,1,bukit merah,maritime square,1.26489010829928,103.816454088109,0,6.0,366.0,1001.0,10,0,2564100.0
4996,4,executive condominium,3,3.0,19,0,punggol,punggol field,1.4007557275882,103.908510443438,0,6.0,383.0,1388.0,5,0,1562000.0
4997,4,apartment,3,2.0,10,1,bukit timah,coronation road,1.33005484677732,103.79701563122102,0,62.0,476.0,947.0,3,0,2513700.0
4998,4,apartment,1,1.0,2,1,downtown core,tanjong pagar,1.27516997577919,103.844496312645,0,15.0,646.0,700.0,4,0,1430000.0
4999,4,apartment,3,3.0,23,0,bukit panjang,jelebu,1.3772875548068402,103.76343057748,0,24.0,636.0,1292.0,3,0,1320000.0
5000,4,apartment,3,2.0,10,1,bukit timah,coronation road,1.3297125646108705,103.796996065203,0,62.0,476.0,947.0,4,0,2200000.0
5001,4,apartment,2,1.0,2,1,downtown core,tanjong pagar,1.27516997577919,103.844496312645,0,15.0,646.0,570.0,7,0,1320000.0
5002,1,apartment,2,2.0,1,1,downtown core,central subzone,1.2772242561628302,103.853694940241,0,5.0,1042.0,1173.0,5,0,3236600.0
5003,4,apartment,1,1.0,23,0,bukit panjang,jelebu,1.37861654539376,103.762615523169,0,5.0,546.0,463.0,5,0,839200.0
5004,4,condominium,1,1.0,10,1,bukit timah,leedon park,1.3135150615335902,103.793689742252,1,13.0,85.0,663.0,6,0,1463000.0
5005,4,apartment,5,6.0,7,1,downtown core,bugis,1.29850522262382,103.857088439281,0,92.0,558.0,3272.0,3,0,15400000.0
5006,4,apartment,2,2.0,23,0,bukit batok,hillview,1.3639320309406298,103.764583569188,0,6.0,528.0,807.0,6,0,1364000.0
5007,4,condominium,4,6.0,9,1,river valley,institution hill,1.2942408571583,103.836767303675,1,-1.0,376.0,2056.0,4,0,7178600.0
5008,4,apartment,2,1.0,27,0,yishun,yishun central,1.42866319767121,103.835828704052,0,4.0,920.0,549.0,9,0,1045000.0
5009,4,condominium,2,2.0,18,0,tampines,tampines west,1.3550558263709598,103.929921925596,0,3.0,626.0,689.0,6,0,976800.0
5010,4,apartment,1,1.0,1,1,downtown core,central subzone,1.28076943504219,103.852658562152,0,14.0,1111.0,614.0,4,0,1452000.0
5011,4,condominium,1,1.0,18,0,pasir ris,pasir ris park,1.37727987843588,103.960995134049,0,7.0,679.0,484.0,7,0,658900.0
5012,4,condominium,2,2.0,11,1,novena,balestier,1.3237827350988405,103.850102052541,1,12.0,151.0,807.0,7,0,1571800.0
5013,4,apartment,1,1.0,15,0,bedok,siglap,1.30741289729613,103.926676412664,0,1.0,841.0,560.0,3,1,1430000.0
5014,4,apartment,4,3.0,13,1,toa payoh,bidadari,1.33821440339182,103.87208996414302,0,62.0,667.0,1270.0,4,0,2510200.0
5015,4,apartment,2,1.0,3,1,bukit merah,tiong bahru,1.2835063638130702,103.835274018965,0,85.0,11.0,1000.0,4,0,1394800.0
5016,4,condominium,3,4.0,4,1,southern islands,sentosa,1.2429639958111298,103.83710621358802,0,12.0,91.0,3283.0,5,0,5918000.0
5017,4,apartment,2,2.0,10,1,queenstown,holland drive,1.3123621720005,103.793301226982,0,92.0,296.0,829.0,3,0,2214300.0
5018,4,apartment,2,1.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,614.0,4,0,1753400.0
5019,4,executive condominium,3,2.0,19,0,hougang,kangkar,1.3762147137719198,103.903725576382,0,7.0,394.0,1033.0,6,0,1265000.0
5020,4,condominium,2,2.0,19,0,serangoon,upper paya lebar,1.3455376872680402,103.881006170094,1,1.0,80.0,710.0,4,0,1652500.0
5021,4,apartment,3,2.0,13,1,toa payoh,potong pasir,1.3318589327858,103.868392548458,0,4.0,731.0,1625.0,9,0,2860000.0
5022,4,apartment,3,3.0,19,0,hougang,kangkar,1.37447287448697,103.90307048623,0,4.0,1165.0,1625.0,4,0,2673000.0
5023,4,apartment,2,2.0,5,1,queenstown,pasir panjang 2,1.28077996800754,103.790175288585,0,62.0,548.0,797.0,3,0,1595000.0
5024,4,apartment,3,3.0,15,1,geylang,geylang east,1.3120066226843998,103.90105908518998,1,15.0,12.0,850.0,4,0,1265000.0
5025,4,condominium,3,2.0,3,1,singapore river,robertson quay,1.2896097164683,103.841276389346,0,23.0,492.0,1281.0,6,0,2200000.0
5026,4,apartment,2,1.0,15,1,geylang,geylang east,1.31346334251531,103.904858125607,1,10.0,24.0,1410.0,4,0,1856800.0
5027,4,apartment,1,1.0,6,1,singapore river,clarke quay,1.2915409957110902,103.845055592062,0,9.0,696.0,474.0,4,1,1419000.0
5028,0,apartment,2,2.0,21,1,bukit timah,anak bukit,1.34063273758988,103.768101961801,1,62.0,466.4,689.0,7,1,1657700.0
5029,4,apartment,3,2.0,23,0,bukit panjang,dairy farm,1.36681214110944,103.774500573666,0,92.0,460.0,936.0,4,0,1552100.0
5030,4,apartment,4,3.0,10,1,bukit timah,coronation road,1.3297125646108705,103.796996065203,0,62.0,476.0,1485.0,3,1,3850000.0
5031,4,condominium,2,2.0,16,0,bedok,bedok reservoir,1.33753586880554,103.920651855815,0,7.0,577.0,668.0,4,0,888800.0
5032,4,apartment,6,4.0,19,0,hougang,kovan,1.36101098064253,103.880153745142,1,24.0,466.4,2260.0,4,0,2860000.0
5034,4,condominium,2,2.0,10,1,tanglin,chatsworth,1.2938490755616598,103.821581749873,0,6.0,109.0,894.0,6,0,2046000.0
5035,4,condominium,4,3.0,21,1,bukit timah,swiss club,1.33718821380367,103.781736456,0,1.0,171.0,1281.0,4,0,2956800.0
5036,4,executive condominium,3,2.0,27,0,sembawang,sembawang east,1.4477847128746102,103.827451281642,0,-1.0,413.0,1044.0,4,0,1298000.0
5037,4,condominium,2,2.0,10,1,tanglin,chatsworth,1.29878089230657,103.826677483859,1,6.0,174.0,1292.0,6,1,4924900.0
5038,4,condominium,3,2.0,15,1,kallang,tanjong rhu,1.2984373006061298,103.884408021083,1,6.0,130.0,1066.0,8,0,2596000.0
5039,4,apartment,1,1.0,9,1,newton,cairnhill,1.30819265200559,103.838374549594,1,8.0,52.0,678.0,4,0,1760000.0
5040,4,condominium,2,2.0,15,1,kallang,tanjong rhu,1.29868831359876,103.884853403453,1,6.0,128.0,678.0,4,0,1870000.0
5041,4,apartment,3,2.0,12,1,novena,balestier,1.32471984327386,103.851722813244,1,23.0,132.0,1421.0,5,0,2640000.0
5042,4,apartment,1,1.0,3,1,outram,pearl's hill,1.2829614865958898,103.839814598308,0,92.0,774.0,570.0,4,0,1639000.0
5043,4,condominium,3,2.0,15,0,bedok,frankel,1.3083858414971,103.915269409353,1,6.0,186.0,936.0,3,0,2420000.0
5044,4,apartment,2,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,775.0,5,0,1903000.0
5045,4,apartment,2,1.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,936.0,4,0,1980000.0
5046,4,condominium,2,2.0,16,0,bedok,bedok reservoir,1.33856647295863,103.928528157395,0,8.0,361.0,872.0,4,0,1265000.0
5047,4,condominium,3,3.0,21,1,bukit timah,holland road,1.3338082261543702,103.787778146771,1,12.0,536.0,1248.0,6,0,2310000.0
5048,4,apartment,4,3.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,1959.0,4,0,5839900.0
5049,4,apartment,2,2.0,7,1,kallang,crawford,1.30234754310752,103.862260012361,0,4.0,311.0,700.0,4,0,1650000.0
5050,4,apartment,1,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,926.0,4,0,2056000.0
5051,4,apartment,4,5.0,23,0,bukit panjang,dairy farm,1.3655707838852,103.77504908361,0,92.0,460.0,1141.0,4,0,1980000.0
5052,4,condominium,4,3.0,4,1,bukit merah,maritime square,1.2655977257483002,103.81485569035,0,18.0,969.0,2128.0,15,1,3300000.0
5053,4,apartment,2,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,1496.0,4,1,3300000.0
5054,4,apartment,2,2.0,7,1,downtown core,nicoll,1.30026689906653,103.861865589801,0,8.0,360.0,1356.0,15,0,3300000.0
5055,4,apartment,2,2.0,10,1,tanglin,chatsworth,1.29593645811863,103.829849815157,1,20.0,80.0,1861.0,6,0,2991500.0
5056,4,apartment,2,2.0,11,1,novena,moulmein,1.31467262956125,103.839010845653,1,62.0,340.0,667.0,12,0,2057000.0
5057,4,condominium,1,1.0,15,1,marine parade,marine parade,1.30349534103052,103.905253211146,1,6.0,124.0,635.0,4,0,1705000.0
5058,4,apartment,4,3.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,1582.0,4,0,4880700.0
5059,4,apartment,3,3.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,1270.0,4,0,3617900.0
5060,4,apartment,2,1.0,5,0,clementi,clementi woods,1.30667624811569,103.768536922932,0,3.0,505.0,635.0,4,0,1265000.0
5061,4,apartment,4,4.0,2,1,bukit merah,everton park,1.27588976787545,103.83815170912202,1,62.0,262.0,1346.0,4,0,3608000.0
5062,4,condominium,1,1.0,9,1,river valley,institution hill,1.29474075956073,103.836583709306,1,8.0,376.0,527.0,4,0,1738000.0
5063,4,apartment,1,1.0,10,1,tanglin,chatsworth,1.2948480383694,103.827548220413,1,15.0,52.0,560.0,6,0,1155000.0
5064,4,condominium,2,2.0,10,1,tanglin,nassim,1.3184692021333202,103.828143736822,1,7.0,134.0,710.0,6,0,1931600.0
5065,4,condominium,1,1.0,14,0,bedok,kaki bukit,1.3273556644491398,103.907966227362,0,7.0,748.0,549.0,3,0,803000.0
5066,4,condominium,2,2.0,19,0,punggol,punggol field,1.39198930223326,103.91375140094802,0,6.0,530.0,862.0,3,0,989900.0
5067,4,apartment,1,1.0,9,1,river valley,oxley,1.2972729466104298,103.838940257017,1,6.0,76.0,872.0,10,0,2786300.0
5068,1,apartment,2,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1044.0,6,0,2802800.0
5069,4,apartment,4,4.0,2,1,downtown core,tanjong pagar,1.27426245685335,103.846025087372,0,12.0,168.0,5091.0,4,1,10560000.0
5070,4,apartment,3,2.0,19,0,hougang,kangkar,1.37447287448697,103.90307048623,0,4.0,1165.0,893.0,6,0,1617000.0
5071,4,apartment,1,1.0,11,1,novena,moulmein,1.31467262956125,103.839010845653,1,62.0,340.0,463.0,3,0,1357400.0
5072,4,apartment,2,2.0,2,1,downtown core,tanjong pagar,1.27461794103822,103.844319553688,0,8.0,280.0,1173.0,8,0,3300000.0
5073,4,apartment,1,1.0,15,0,bedok,frankel,1.31275329709404,103.923657863473,1,9.0,114.0,517.0,4,1,880000.0
5074,4,condominium,3,3.0,4,1,southern islands,sentosa,1.24374486501866,103.842511120502,0,12.0,264.0,1733.0,4,0,3740000.0
5075,4,apartment,2,1.0,27,0,sembawang,sembawang springs,1.43919858389734,103.829104449216,0,92.0,448.0,678.0,4,0,1131900.0
5076,4,condominium,2,2.0,28,0,serangoon,seletar hills,1.38594050467522,103.870202565871,0,7.0,276.0,840.0,5,0,1210000.0
5077,4,apartment,2,3.0,14,1,geylang,aljunied,1.311780119269,103.884605770106,1,6.0,42.0,872.0,9,0,1188000.0
5078,4,apartment,4,4.0,10,1,tanglin,tyersall,1.3130616127338102,103.80464762708598,1,12.0,85.0,1270.0,4,0,3709200.0
5079,4,condominium,3,2.0,10,1,bukit timah,holland road,1.33161839267294,103.794252400987,1,1.0,285.0,818.0,4,0,2451600.0
5080,4,condominium,4,4.0,19,0,hougang,kovan,1.3613158720613998,103.885005489535,0,11.0,521.0,3422.0,4,0,3608000.0
5081,4,condominium,3,3.0,22,0,jurong east,yuhua west,1.34419070375189,103.733361790993,0,28.0,950.0,1227.0,6,0,1386000.0
5082,4,apartment,3,3.0,22,0,jurong west,jurong west central,1.3393302940344498,103.705987854084,0,13.0,610.0,1066.0,4,0,1650000.0
5083,4,condominium,4,4.0,4,1,southern islands,sentosa,1.23978494620582,103.83727712150998,0,11.0,151.0,2680.0,5,0,6127800.0
5084,4,apartment,1,1.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,398.0,4,0,1210000.0
5085,4,apartment,2,1.0,10,1,tanglin,nassim,1.3164820339781698,103.829897153451,1,92.0,115.0,635.0,4,0,1892000.0
5086,4,apartment,3,2.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,1130.0,3,0,3467200.0
5087,4,apartment,4,4.0,11,1,novena,moulmein,1.31467262956125,103.839010845653,1,62.0,340.0,1378.0,4,0,4393400.0
5088,4,apartment,4,4.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,1496.0,4,0,3069000.0
5089,4,apartment,2,2.0,10,1,tanglin,nassim,1.3170647562958702,103.832881868381,1,-1.0,230.0,752.0,3,0,2750000.0
5090,4,apartment,4,4.0,8,1,kallang,lavender,1.3129443237366598,103.855634735092,0,1.0,116.0,1399.0,4,0,2640000.0
5091,4,apartment,3,2.0,9,1,newton,monk's hill,1.3047460376708,103.840877644324,1,47.0,172.0,1163.0,6,0,1738000.0
5092,1,apartment,2,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1163.0,7,0,3408000.0
5093,4,condominium,2,2.0,15,1,kallang,tanjong rhu,1.29868831359876,103.884853403453,1,6.0,128.0,678.0,6,0,1870000.0
5094,4,apartment,2,2.0,5,1,queenstown,one north,1.30220440131525,103.789907530412,0,13.0,405.0,979.0,6,0,1672000.0
5095,4,condominium,1,1.0,10,1,orchard,tanglin,1.30361011228586,103.825167160428,0,62.0,192.0,700.0,12,1,2593800.0
5096,3,condominium,2,2.0,10,1,newton,orange grove,1.31083945362027,103.828325367461,1,8.0,156.0,1539.0,6,0,4936800.0
5097,4,apartment,3,2.0,27,0,yishun,yishun central,1.4271730204268198,103.836266579618,0,4.0,920.0,872.0,6,0,1518000.0
5098,4,apartment,4,3.0,5,1,queenstown,pasir panjang 2,1.2808517227191698,103.790629794944,0,62.0,548.0,1518.0,3,0,2948000.0
5099,4,apartment,1,1.0,3,1,outram,pearl's hill,1.2829614865958898,103.839814598308,0,92.0,774.0,431.0,4,0,1267200.0
5100,4,apartment,5,4.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,1679.0,4,0,2701600.0
5101,4,apartment,1,1.0,1,1,downtown core,cecil,1.27708340707631,103.849181343548,0,5.0,510.0,688.0,6,0,1628000.0
5102,4,condominium,1,1.0,10,1,bukit timah,farrer court,1.31146325621312,103.80318065825,1,62.0,638.0,474.0,4,0,1401400.0
5103,4,condominium,3,3.0,3,1,bukit merah,tiong bahru station,1.28519576156367,103.827677219577,0,27.0,412.0,1292.0,6,0,2090000.0
5104,4,condominium,3,3.0,15,1,marine parade,marine parade,1.30116875572355,103.90393142906,0,18.0,612.0,1324.0,5,0,2750000.0
5105,4,condominium,4,2.0,18,0,tampines,tampines east,1.34503342838494,103.946749425598,0,62.0,2203.0,1335.0,3,0,2069100.0
5106,4,condominium,3,3.0,10,1,tanglin,nassim,1.30856935497057,103.824738483864,1,14.0,30.0,1755.0,6,0,6930000.0
5107,4,condominium,3,3.0,17,0,pasir ris,flora drive,1.36015764334241,103.965165224191,1,27.0,347.0,1301.0,6,0,1337600.0
5108,4,condominium,3,3.0,18,0,tampines,simei,1.3413034207698502,103.953347730205,0,8.0,301.0,1150.0,11,0,1659800.0
5109,4,condominium,2,3.0,26,0,ang mo kio,yio chu kang west,1.3866560701672102,103.84125867978202,0,25.0,664.0,1130.0,7,1,1122000.0
5110,4,apartment,2,2.0,5,1,queenstown,pasir panjang 2,1.2808517227191698,103.790629794944,0,92.0,548.0,775.0,4,0,1188000.0
